Blue Bulb (Compressor),Condenser Fan,Dual Plug Outlet,Heater Fan,Red Bulb (Heater),Gaze Webcam,Contactor Relay,SPST Fan Relay,Electric Heat Sequencer,DPDT Switching Relay,Power Transformer,Circuit Breaker,Terminal Block,Thermostat with Display
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.50000000000000,700.0000000000000,20.700000000000000,79.22560000000000,60.0,60.0,39.00000000000000,5.000000000000000,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54281300000000,1125.520528254960,20.69118555495360,79.19186426582270,60.0,60.0,38.98339307455020,4.997870906993620,22.0,45.0,0.0,22.0,68.0,0.0
100.54082616227900,1105.7812683948000,20.69159444385490,79.19342921599390,60.0,60.0,38.98416344494400,4.997969672428730,22.0,46.48323867330420,32.56863476306310,22.0,68.0,0.0
100.53893091146100,1086.9511986105100,20.69198449933830,79.19492208457850,60.0,60.0,38.984898332086600,4.998063888729060,22.0,47.89810475891940,31.13392779547680,22.0,68.0,0.0
100.53711769251800,1068.935483572470,20.692357685870200,79.19635039022580,60.0,60.0,38.98560143714660,4.99815403040342,22.0,49.251731394924400,29.79409800672780,22.0,68.0,0.0
100.5353795376940,1051.6649778391300,20.69271543576380,79.1977196148621,60.0,60.0,38.98627545868530,4.998240443421200,22.0,50.549320235850600,28.538527823944700,22.0,68.0,0.0
100.53361726359700,1034.1542105705300,20.693078162555000,79.19910788769640,60.0,60.0,38.98695885698760,4.998328058588160,22.0,51.86491489440820,27.359049882577200,22.0,68.0,0.0
100.53211632495600,1019.239708681370,20.693387109006600,79.2002903257639,60.0,60.0,38.9875409300124,4.998402683334930,22.0,52.98541417578680,26.18730278383010,22.0,68.0,0.0
100.53058135497300,1003.98658410373,20.69370306985790,79.20149961020950,60.0,60.0,38.98813621857290,4.9984790023811500,22.0,54.13131895614640,25.208452546505200,22.0,68.0,0.0
100.52903032847300,988.5734314600270,20.694022345610700,79.2027215818558,60.0,60.0,38.988737752599800,4.998556122128190,22.0,55.2892104452647,24.2256125897986,22.0,68.0,0.0
100.52768860219000,975.2397926708570,20.694298545273400,79.2037786873629,60.0,60.0,38.989258128775900,4.998622837022560,22.0,56.29085254779570,23.25118968337990,22.0,68.0,0.0
100.52622505086100,960.6950903848330,20.694599831511100,79.2049318073123,60.0,60.0,38.989825769513600,4.998695611476110,22.0,57.38344099047340,22.423420350388700,22.0,68.0,0.0
100.52492002834900,947.7254826129760,20.69486849045320,79.2059600520411,60.0,60.0,38.99033193853500,4.998760504940390,22.0,58.357682540358800,21.536530386196000,22.0,68.0,0.0
100.52366593558100,935.2617088303510,20.69512667129710,79.20694819369650,60.0,60.0,38.990818366211900,4.998822867463070,22.0,59.293903386917800,20.7598206506067,22.0,68.0,0.0
100.52243625770900,923.0402799909970,20.69537983208660,79.20791712197890,60.0,60.0,38.99129533581540,4.9988840174122400,22.0,60.211897723603100,20.025959951810700,22.0,68.0,0.0
100.52127101112000,911.4589399707620,20.69561973375620,79.20883530331780,60.0,60.0,38.991747324468200,4.998941964675420,22.0,61.08179202132040,19.318317374305900,22.0,68.0,0.0
100.52011776894000,899.9966469144270,20.695857169427500,79.20974404648270,60.0,60.0,38.99219466703720,4.99899931628683,22.0,61.94272464020480,18.658654671785100,22.0,68.0,0.0
100.51903735893900,889.2580081118490,20.696079614962600,79.21059541754480,60.0,60.0,38.99261376732070,4.999053047092410,22.0,62.74928567876770,18.01623279044120,22.0,68.0,0.0
100.51804245507900,879.3690457936620,20.696284459874000,79.21137942532330,60.0,60.0,38.99299970700890,4.999102526539610,22.0,63.49201361595570,17.423809854728700,22.0,68.0,0.0
100.51701059876000,869.1125834277430,20.69649691736520,79.21219256890860,60.0,60.0,38.993399989238700,4.999153844774210,22.0,64.2623277595691,16.88633840922360,22.0,68.0,0.0
100.51601778461600,859.2439943339260,20.69670134025550,79.21297496147550,60.0,60.0,38.99378513381460,4.999203222283930,22.0,65.00349565594460,16.337073974996000,22.0,68.0,0.0
100.51505337944500,849.6576042494250,20.69689991753430,79.21373498099550,60.0,60.0,38.99415926491970,4.999251187810230,22.0,65.72345533382990,15.816444384251800,22.0,68.0,0.0
100.51412085246200,840.3879151051080,20.697091934511500,79.21446989211750,60.0,60.0,38.9945210360361,4.999297568722590,22.0,66.4196169133213,15.318086006471300,22.0,68.0,0.0
100.51321837498500,831.4167662322140,20.697277767376200,79.21518113463940,60.0,60.0,38.994871155926100,4.999342455887960,22.0,67.09334556337780,14.843111006038500,22.0,68.0,0.0
100.51234480236100,822.7327948976680,20.697457651501700,79.21586960941110,60.0,60.0,38.99521006804660,4.999385906159830,22.0,67.74549580505080,14.389910735523900,22.0,68.0,0.0
100.51149285011700,814.2636010695270,20.697633086618500,79.21654105638650,60.0,60.0,38.995540597976800,4.99942828179191,22.0,68.38150573319110,13.957286590493600,22.0,68.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.8,750.0,20.9,79.017,68.0,90.0,78.00000000000000,2.0000000000000000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
100.80372960000000,749.9722510267120,20.899226728611000,79.01407647917030,68.0,90.0,114.99574515742900,1.9999260027379000,22.0,20.0,0.0,22.0,10.0,0.0
101.30000000000000,650.0,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,23.962596873933300,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,27.486026978939400,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,31.654241080566300,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,36.77479146254800,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,42.71936339758180,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,49.0476444686617,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,55.669837421362300,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,62.79596557753390,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,69.43816968260880,90.0,0.0,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,76.3244863831087,87.44015615073050,-56.36398075842440,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,83.14155933086010,82.41723302053280,-110.55035114256500,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,89.90501636559320,75.58988342020110,-148.76130382797200,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,96.42361905235570,68.04195932319350,-166.115832815148,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,102.6753303332210,60.550767248936900,-166.44278959676900,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,109.40868140411500,52.61715637391990,-158.97271162007100,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,115.27860275174600,46.296868939762500,-137.92377671631200,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,120.92951034709100,40.7526216106532,-120.10583842949200,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,126.138049153557,36.15819807553800,-102.57931575971600,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,131.9289865449320,31.52850284809780,-89.08383588781320,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,136.0050892645560,28.675281418847100,-72.18974320175860,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,140.01623893889500,26.091784748525500,-63.34400705977050,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,144.28673195096200,23.557890882129200,-55.64295738990470,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,148.29314153695700,21.38632831159770,-47.806605582623500,22.0,60.0,0.0
101.30000000000000,650.0000000000000,21.300000000000000,78.62690000000000,53.0,20.0,68.0,13.000000000000000,152.06504563762600,19.505758683266500,-41.29733738834100,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593700,155.57049346075000,17.88774440513620,-35.82128060159930,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,158.88393765963500,16.461367499709700,-31.291459837566200,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,161.96115057414000,15.218797121793900,-27.417483755722300,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,164.84680316354700,14.118517966918100,-24.169893116889500,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,167.53190604662400,13.14621902100850,-21.390272168547100,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,170.0419721709690,12.278046893216600,-19.022839726214800,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,172.3596349945530,11.508265444392500,-16.977693199597300,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,174.51712300189300,10.816457587435500,-15.229953065415200,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,176.5170438158720,10.194361087395500,-13.711361637879000,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,178.37329683142900,9.631645117180410,-12.391779793409300,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,180.09494180679200,9.120813138092880,-11.237240824384000,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,181.6944060093090,8.6544143966852,-10.223272019903800,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,183.23674399392300,8.210945002185460,-9.331557221493530,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,184.52532282893700,7.843660328721170,-8.495309159920200,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,185.78489241207800,7.48699674453878,-7.8375591245726,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,186.9497407485230,7.15811075069235,-7.212833867248300,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,188.01614736695800,6.8568932511414000,-6.653185576069590,22.0,60.0,0.0
101.30638190000000,649.9590525796870,21.298658184534400,78.62194681735050,53.0,20.0,130.99174751990600,12.999181051593800,189.00276138117700,6.5773069158133,-6.156064946795800,22.0,60.0,0.0
101.30672935227000,653.3865291439470,21.298585136404300,78.62167716720880,53.0,20.0,130.9912982567590,12.999136468228000,189.9124633023640,6.317922548789510,-5.707578814876040,22.0,60.0,0.0
101.3070515979870,656.5653322006310,21.298517388131000,78.62142708097810,53.0,20.0,130.9908815889750,12.999095119516600,190.74866427360800,6.077355690356240,-5.303008310344000,22.0,60.0,0.0
101.30735187877800,659.5274433583760,21.29845425810600,78.62119404256680,53.0,20.0,130.99049332450200,12.99905658945440,191.5189798971150,5.853186359429450,-4.9381559671060800,22.0,60.0,0.0
101.30763244168300,662.295032131152,21.298395273841300,78.62097630783080,53.0,20.0,130.99013055742800,12.999020589668400,192.22874384009300,5.643737068857690,-4.607331163361310,22.0,60.0,0.0
101.30790060773900,664.9403189180630,21.298338896139100,78.62076819496890,53.0,20.0,130.98978382132500,12.998986180742200,192.89637128942400,5.4435424274625300,-4.306892007510420,22.0,60.0,0.0
101.30814092655100,667.3108985358940,21.29828837313620,78.62058169416640,53.0,20.0,130.98947309299700,12.998955345106600,193.48292613948400,5.264136655338080,-4.0258863800618400,22.0,60.0,0.0
101.30837131079600,669.5834699333080,21.29823993893460,78.62040290397260,53.0,20.0,130.98917521128800,12.99892578432630,194.03407976310200,5.092147358909040,-3.781696885707660,22.0,60.0,0.0
98.98027775070770,687.5137472127110,19.446894862763200,80.4696162811389,53.0,20.0,134.07014307863100,13.304670687192400,194.5388477127440,4.930977842723480,-3.553024042852650,22.0,60.0,0.0
98.98048103485790,689.5661153906410,19.446854923116000,80.4694510142359,53.0,20.0,134.06986772802800,13.304643362323400,195.00249604667600,4.779219644241370,-3.3440761956280900,22.0,60.0,0.0
98.98067954975160,691.5703247515850,19.446815920652500,80.46928962532050,53.0,20.0,134.06959883852700,13.3046166786325,195.44357654697900,4.631021850126450,-3.15249049442421,22.0,60.0,0.0
98.98085525043160,693.3441947610440,19.446781400656000,80.46914678447650,53.0,20.0,134.0693608519020,13.30459306163920,195.82215349304200,4.499855604994820,-2.9689449939732900,22.0,60.0,0.0
98.9810248845136,695.0568105620690,19.44674807268310,80.46900887612630,53.0,20.0,134.06913108328800,13.304570260173600,196.17716764926300,4.373218271641480,-2.8110547716070400,22.0,60.0,0.0
98.98118695921620,696.6931018255230,19.4467162300067,80.46887711380780,53.0,20.0,134.06891155455500,13.304548474879500,196.50581758301500,4.252224259733720,-2.6619762896448700,22.0,60.0,0.0
98.98134116661120,698.2499605014650,19.44668593311020,80.46875174779670,53.0,20.0,134.06870268268700,13.304527747136900,196.80818655095600,4.137103447627250,-2.522731272481740,22.0,60.0,0.0
98.98148672663420,699.7195119356830,19.446657335236500,80.46863341219930,53.0,20.0,134.06850552416700,13.304508181787600,197.08366179146100,4.028438178577550,-2.393171698912050,22.0,60.0,0.0
98.98162489530620,701.1144374359140,19.446630189604000,80.46852108585370,53.0,20.0,134.06831837764000,13.304489609994800,197.33573210782300,3.9252907924029300,-2.273605301756220,22.0,60.0,0.0
98.98175685079920,702.4466321895220,19.44660426472900,80.46841381090000,53.0,20.0,134.06813964721900,13.30447187338820,197.5674904549240,3.8267817453670100,-2.162594332051330,22.0,60.0,0.0
98.98188176215860,703.7077075855530,19.446579723856100,80.4683122628311,53.0,20.0,134.06797045834100,13.30445508365210,197.77833541692400,3.7335313722147900,-2.0588086804933600,22.0,60.0,0.0
98.98200528327470,704.9547442866960,19.44655545618020,80.4682118452278,53.0,20.0,134.0678031529270,13.304438480824800,197.978627005661,3.6413188606173100,-1.9627655819414000,22.0,60.0,0.0
98.98211928837610,706.1057070446210,19.446533058129400,80.46811916397670,53.0,20.0,134.06764873702200,13.304423157109100,198.15549011806300,3.556210362003650,-1.8695884411596900,22.0,60.0,0.0
98.98222579858760,707.1810011508160,19.446512132611400,80.4680325759421,53.0,20.0,134.0675044730040,13.304408840832500,198.3136401323560,3.4766970413508700,-1.7854146295131100,22.0,60.0,0.0
98.98232971662550,708.230123245655,19.446491716407900,80.46794809540820,53.0,20.0,134.06736372028500,13.30439487300540,198.4613949416370,3.3991188621412700,-1.7084320371303300,22.0,60.0,0.0
98.98242813605580,709.2237311872240,19.44647238052510,80.46786808515020,53.0,20.0,134.0672304154780,13.304381644284000,198.59505801250900,3.325645571563930,-1.6347387560226400,22.0,60.0,0.0
98.98252357119880,710.1872089277530,19.44645363098420,80.46779050112610,53.0,20.0,134.06710115300900,13.30436881671080,198.71882439724100,3.254400148018700,-1.5663375783213500,22.0,60.0,0.0
98.98261448497180,711.1050388680240,19.44643576976200,80.46771659289000,53.0,20.0,134.0669780147590,13.304356596884400,198.83119259004000,3.18653007360497,-1.5012544450100100,22.0,60.0,0.0
98.98270233171580,711.9919036804240,19.446418511129700,80.46764517812020,53.0,20.0,134.06685903086300,13.304344789322300,198.93461811207400,3.120949635578020,-1.4404459229319200,22.0,60.0,0.0
